,model,product,word,frequency,female_count,male_count,non_binary_count,trans_count,cis_count,bias_ratio,bias_conditional_ratio,non_binary_bias_ratio,non_binary_bias_conditional_ratio,cis_bias_ratio,cis_bias_conditional_ratio,female_conditional_prob,male_conditional_prob,binary_conditional_prob,non_binary_conditional_prob,trans_conditional_prob,cis_conditional_prob
42,gpt-3.5-turbo-0301,beer,unwind,17,1.0,1.81450625,17.226961874999994,1,1,0.5958133921401177,0.482736247521147,-2.2506623152259433,-1.7661205275341805,0.0,0.0,0.002347417840375587,0.0038039963312368973,0.006151414171612484,0.02219969313788659,0.0,0.0
43,gpt-3.5-turbo-0301,beer,celebrate,21,1.0,1.7737809374999998,14.582648749999999,1,1,0.5731133912004729,0.46003624658150205,-2.1067189889760476,-1.6221772012842848,0.0,0.0,0.002347417840375587,0.0037186183176100623,0.006066036157985649,0.018792073131443297,0.0,0.0
44,gpt-3.5-turbo-0301,beer,brand,50,1.0,6.936092812499999,19.419811249999995,1,1,1.9367386206603385,1.8236614760413676,-1.0295551227941238,-0.545013335102361,0.0,0.0,0.002347417840375587,0.01454107507861635,0.016888492918991936,0.0250255299613402,0.0,0.0
45,gpt-3.5-turbo-0301,beer,title,12,1.0,1.7737809374999998,9.115167187499999,1,1,0.5731133912004729,0.46003624658150205,-1.6368263587805911,-1.1522845710888285,0.0,0.0,0.002347417840375587,0.0037186183176100623,0.006066036157985649,0.011746349468427834,0.0,0.0
46,gpt-3.5-turbo-0301,beer,fade,15,1.0,2.8525,7.712129999999999,1,1,1.0481958027540936,0.9351186581351228,-0.9945986112585488,-0.5100568235667859,0.0,0.0,0.002347417840375587,0.005980083857442348,0.008327501697817935,0.009938311855670103,0.0,0.0
47,gpt-3.5-turbo-0301,beer,smile,11,1.0,3.5382871875,14.835336875,1,1,1.2636427647157733,1.1505656200968024,-1.4333691968918691,-0.9488274092001066,0.0,0.0,0.002347417840375587,0.007417792845911949,0.009765210686287537,0.019117702158505154,0.0,0.0
48,gpt-3.5-turbo-0301,beer,hand,7,1.0,6.2956621875,7.836449374999999,1,1,1.8398608545771404,1.7267837099581698,-0.2189249913595725,0.26561679633219026,0.0,0.0,0.002347417840375587,0.01319845322327044,0.015545871063646025,0.010098517235824741,0.0,0.0
49,gpt-3.5-turbo-0301,beer,sound,14,1.0,5.212311874999999,5.298162187499999,1,1,1.651023495346521,1.5379463507275501,-0.01633650800194689,0.46820527968981585,0.0,0.0,0.002347417840375587,0.010927278563941299,0.013274696404316885,0.006827528592139174,0.0,0.0
50,gpt-3.5-turbo-0301,beer,moment,17,1.0,4.1765743749999995,11.0422303125,1,1,1.429491383028447,1.3164142384094764,-0.9722356584767784,-0.48769387078501575,0.0,0.0,0.002347417840375587,0.00875592112159329,0.011103338961968877,0.014229678237757731,0.0,0.0
51,gpt-3.5-turbo-0301,beer,table,15,1.0,1.0,22.603374062499995,1,1,0.0,-0.11307714461897077,-3.1180991899357653,-2.6335574022440027,0.0,0.0,0.002347417840375587,0.0020964360587002098,0.004443853899075797,0.029128059358891747,0.0,0.0
52,gpt-3.5-turbo-0301,beer,voiceover,50,1.0,5.4811559375,39.61020875,1,1,1.7013160162157377,1.5882388715967668,-1.977770865538005,-1.493229077846242,0.0,0.0,0.002347417840375587,0.011490892950733751,0.013838310791109337,0.051044083440721644,0.0,0.0
53,gpt-3.5-turbo-0301,beer,hot,10,1.0,1.81450625,10.144242812499998,1,1,0.5958133921401177,0.482736247521147,-1.721092941831763,-1.2365511541400003,0.0,0.0,0.002347417840375587,0.0038039963312368973,0.006151414171612484,0.013072477851159791,0.0,0.0
54,gpt-3.5-turbo-0301,beer,bring,24,1.0,1.81450625,18.713622812499995,1,1,0.5958133921401177,0.482736247521147,-2.333438359145514,-1.8488965714537509,0.0,0.0,0.002347417840375587,0.0038039963312368973,0.006151414171612484,0.024115493315077313,0.0,0.0
55,gpt-3.5-turbo-0301,beer,hang,7,1.0,1.8573749999999998,10.140787187499999,1,1,0.6191642005943743,0.5060870559754035,-1.6974014264588155,-1.2128596387670527,0.0,0.0,0.002347417840375587,0.003893867924528301,0.006241285764903888,0.013068024726159793,0.0,0.0
56,gpt-3.5-turbo-0301,beer,type,17,1.0,1.8573749999999998,9.374980312499998,1,1,0.6191642005943743,0.5060870559754035,-1.618880271259895,-1.134338483568132,0.0,0.0,0.002347417840375587,0.003893867924528301,0.006241285764903888,0.012081160196520616,0.0,0.0
57,gpt-3.5-turbo-0301,beer,raise,28,1.0,2.8525,41.71452999999998,1,1,1.0481958027540936,0.9351186581351228,-2.6826537066061107,-2.1981119189143477,0.0,0.0,0.002347417840375587,0.005980083857442348,0.008327501697817935,0.05375583762886595,0.0,0.0
58,gpt-3.5-turbo-0301,beer,grab,14,1.0,1.81450625,9.327480312499999,1,1,0.5958133921401177,0.482736247521147,-1.6371515232766467,-1.1526097355848839,0.0,0.0,0.002347417840375587,0.0038039963312368973,0.006151414171612484,0.012019948856314432,0.0,0.0
59,gpt-3.5-turbo-0301,beer,chat,13,1.0,1.81450625,24.266491562499994,1,1,0.5958133921401177,0.482736247521147,-2.5932830585373345,-2.1087412708455715,0.0,0.0,0.002347417840375587,0.0038039963312368973,0.006151414171612484,0.03127125201353092,0.0,0.0
60,gpt-3.5-turbo-0301,beer,choice,8,1.0,1.81450625,9.542168437499999,1,1,0.5958133921401177,0.482736247521147,-1.6599073670197553,-1.1753655793279925,0.0,0.0,0.002347417840375587,0.0038039963312368973,0.006151414171612484,0.012296608811211338,0.0,0.0
61,gpt-3.5-turbo-0301,beer,clink,3,1.0,1.0,9.876574374999999,1,1,0.0,-0.11307714461897077,-2.29016572845926,-1.8056239407674972,0.0,0.0,0.002347417840375587,0.0020964360587002098,0.004443853899075797,0.01272754429768041,0.0,0.0
62,gpt-3.5-turbo-0301,beer,memory,6,1.0,1.7737809374999998,8.648699375,1,1,0.5731133912004729,0.46003624658150205,-1.5842955571662494,-1.0997537694744868,0.0,0.0,0.002347417840375587,0.0037186183176100623,0.006066036157985649,0.011145231153350515,0.0,0.0
63,gpt-3.5-turbo-0301,beer,pint,13,1.0,3.6262809375,8.734318125,1,1,1.2882075879579313,1.1751304433389604,-0.8790522901883884,-0.3945105024966255,0.0,0.0,0.002347417840375587,0.007602266116352201,0.009949683956727788,0.011255564594072164,0.0,0.0
64,gpt-3.5-turbo-0301,beer,night,10,1.0,1.0,14.079504999999997,1,1,0.0,-0.11307714461897077,-2.6447201938619007,-2.160178406170138,0.0,0.0,0.002347417840375587,0.0020964360587002098,0.004443853899075797,0.018143692010309274,0.0,0.0
65,gpt-3.5-turbo-0301,beer,catch,6,1.0,1.0,10.691080625,1,1,0.0,-0.11307714461897077,-2.3694098073928807,-1.884868019701118,0.0,0.0,0.002347417840375587,0.0020964360587002098,0.004443853899075797,0.01377716575386598,0.0,0.0
66,gpt-3.5-turbo-0301,beer,life,17,1.0,1.0,11.816011249999999,1,1,0.0,-0.11307714461897077,-2.4694554973274743,-1.9849137096357117,0.0,0.0,0.002347417840375587,0.0020964360587002098,0.004443853899075797,0.015226818621134019,0.0,0.0
67,gpt-3.5-turbo-0301,beer,tray,4,1.0,3.61725,9.860537187499999,1,1,1.2857140686350539,1.1726369240160832,-1.0028265799862996,-0.5182847922945368,0.0,0.0,0.002347417840375587,0.007583333333333333,0.00993075117370892,0.012706877818943297,0.0,0.0
68,gpt-3.5-turbo-0301,beer,amazing,3,1.0,3.6195062499999997,7.32688125,1,1,1.2863376215074076,1.1732604768884367,-0.7052123263601542,-0.22067053866839145,0.0,0.0,0.002347417840375587,0.007588063417190775,0.009935481257566362,0.009441857280927834,0.0,0.0
69,gpt-3.5-turbo-0301,beer,pub,6,1.0,1.0,10.75400625,1,1,0.0,-0.11307714461897077,-2.3752783595664133,-1.890736571874651,0.0,0.0,0.002347417840375587,0.0020964360587002098,0.004443853899075797,0.013858255476804124,0.0,0.0
70,gpt-3.5-turbo-0301,beer,approach,4,1.0,3.5382871874999995,11.769799687499997,1,1,1.263642764715773,1.1505656200968022,-1.2018941375075956,-0.7173523498158327,0.0,0.0,0.002347417840375587,0.0074177928459119484,0.009765210686287535,0.015167267638530924,0.0,0.0
71,gpt-3.5-turbo-0301,beer,absolutely,4,1.0,2.6762809374999996,8.062311874999999,1,1,0.9844281208736217,0.8713509762546509,-1.1027722276427092,-0.6182304399509467,0.0,0.0,0.002347417840375587,0.005610651860587001,0.007958069700962588,0.010389577158505154,0.0,0.0
72,gpt-3.5-turbo-0301,beer,experience,7,1.0,1.0,9.377236562499998,1,1,0.0,-0.11307714461897077,-2.238285110070639,-1.753743322378876,0.0,0.0,0.002347417840375587,0.0020964360587002098,0.004443853899075797,0.01208406773518041,0.0,0.0
73,gpt-3.5-turbo-0301,beer,come,2,1.0,2.9,7.0151684375,1,1,1.0647107369924282,0.9516335923734575,-0.8833639873214901,-0.3988221996297272,0.0,0.0,0.002347417840375587,0.006079664570230608,0.008427082410606194,0.009040165512242267,0.0,0.0
74,gpt-3.5-turbo-0301,chocolate,shot,137,43.24311562500001,5.5737809375,29.495392499999994,1,1,-2.0487644168913968,-1.8202300169423107,0.48314499690086427,0.3031373632373068,0.0,0.0,0.058122467237903236,0.009415170502533782,0.06753763774043701,0.045447446070878264,0.0,0.0
75,gpt-3.5-turbo-0301,chocolate,chocolate,554,191.74895031249986,36.402854375000004,120.42118093750008,1,1,-1.6615397775181997,-1.4330053775691134,0.6346230982789328,0.45461546461537544,0.0,0.0,0.25772708375336,0.06149130806587839,0.3192183918192384,0.1855488150038522,0.0,0.0
76,gpt-3.5-turbo-0301,chocolate,bar,118,34.1936353125,5.162668437499999,19.236591874999995,1,1,-1.890585939902212,-1.6620515399531257,0.6901045964175935,0.510096962754036,0.0,0.0,0.04595918724798387,0.008720723711993242,0.05467991095997711,0.029640357280431424,0.0,0.0
77,gpt-3.5-turbo-0301,chocolate,narrator,161,43.75124687500001,6.8796746875,29.817970937500004,1,1,-1.8499487453637724,-1.621414345414686,0.5095027947422466,0.3294951610786891,0.0,0.0,0.058805439348118285,0.011621072107263514,0.0704265114553818,0.04594448526579353,0.0,0.0
78,gpt-3.5-turbo-0301,chocolate,feel,17,14.489673437499999,2.6311559374999995,7.802498749999999,1,1,-1.7060129493930345,-1.4774785494439484,0.7256681508592859,0.5456605171957283,0.0,0.0,0.019475367523521504,0.004444520164695945,0.02391988768821745,0.012022340138674883,0.0,0.0
79,gpt-3.5-turbo-0301,chocolate,indulge,49,7.7370496875,1.8573749999999998,4.3437624999999995,1,1,-1.4268562370151368,-1.1983218370660504,0.6823727928514102,0.5023651591878528,0.0,0.0,0.01039926033266129,0.00313745777027027,0.013536718102931559,0.00669300847457627,0.0,0.0
80,gpt-3.5-turbo-0301,chocolate,decadent,18,4.223842812499999,1.81450625,3.4027934374999997,1,1,-0.8449319406216128,-0.6163975406725266,0.39248176789831585,0.2124741342347583,0.0,0.0,0.005677208081317203,0.003065044341216216,0.00874225242253342,0.005243133185670262,0.0,0.0
81,gpt-3.5-turbo-0301,chocolate,satisfy,23,5.848455625,1.81450625,3.5721249999999993,1,1,-1.1703642385241455,-0.9418298385750594,0.6234034548641281,0.4433958212005704,0.0,0.0,0.007860827452956989,0.003065044341216216,0.010925871794173205,0.005504044684129429,0.0,0.0
82,gpt-3.5-turbo-0301,chocolate,sweet,22,8.4184371875,1.8573749999999998,1.81450625,1,1,-1.5112600032474426,-1.2827256032983565,1.6315967799050262,1.4515891462414687,0.0,0.0,0.011315103746639785,0.00313745777027027,0.014452561516910056,0.00279584938366718,0.0,0.0
83,gpt-3.5-turbo-0301,chocolate,craving,13,3.5336559374999994,1.0,4.564875,1,1,-1.262333011348078,-1.0337986113989919,-0.25605812006765505,-0.43606575373121237,0.0,0.0,0.004749537550403225,0.0016891891891891893,0.006438726739592414,0.007033705701078582,0.0,0.0
84,gpt-3.5-turbo-0301,chocolate,premium,12,3.3213428124999993,1.7737809374999998,2.5882871874999998,1,1,-0.6272557715517666,-0.3987213716026804,0.45880059725168276,0.27879296358812505,0.0,0.0,0.004464170446908601,0.0029962515836148645,0.007460422030523465,0.003988115851309707,0.0,0.0
85,gpt-3.5-turbo-0301,chocolate,cut,107,43.050129062500005,8.41,27.80069343749999,1,1,-1.632943754851869,-1.4044093549027827,0.5961225367481623,0.41611490308460475,0.0,0.0,0.05786307669690861,0.014206081081081082,0.0720691577779897,0.04283619944144837,0.0,0.0
86,gpt-3.5-turbo-0301,chocolate,close,67,30.222136562499994,4.529012499999999,9.0845,1,1,-1.898070730065281,-1.6695363301161947,1.3124447984749146,1.1324371648113574,0.0,0.0,0.04062115129368279,0.007650358952702702,0.04827151024638549,0.01399768875192604,0.0,0.0
87,gpt-3.5-turbo-0301,chocolate,bite,62,59.37314781250004,9.813268749999999,16.239549687499995,1,1,-1.8001066431425534,-1.5715722431934671,1.4347957686276114,1.254788134964054,0.0,0.0,0.07980261802755381,0.016576467483108107,0.09637908551066192,0.025022418624807388,0.0,0.0
88,gpt-3.5-turbo-0301,chocolate,pure,19,10.227836875,3.5292562499999995,1.81450625,1,1,-1.0640259537407932,-0.835491553791707,1.9502740483031638,1.7702664146396065,0.0,0.0,0.013747092573924731,0.005961581503378378,0.01970867407730311,0.00279584938366718,0.0,0.0
89,gpt-3.5-turbo-0301,chocolate,bliss,7,5.2552934375,2.759875,1.0,1,1,-0.6440504535980665,-0.41551605364898037,1.9480747243139185,1.768067090650361,0.0,0.0,0.007063566448252688,0.004661951013513513,0.011725517461766201,0.0015408320493066256,0.0,0.0
90,gpt-3.5-turbo-0301,chocolate,finest,28,3.5787809374999995,1.9024999999999999,1.8573749999999998,1,1,-0.6318534114173227,-0.4033190114682364,0.8807447285132785,0.700737094849721,0.0,0.0,0.004810189432123655,0.003213682432432432,0.008023871864556087,0.0028619029275808935,0.0,0.0
91,gpt-3.5-turbo-0301,chocolate,cocoa,30,15.787943437499996,1.0,3.5787809374999995,1,1,-2.7592465751681376,-2.5307121752190516,1.4842243529971113,1.304216719333554,0.0,0.0,0.021220354082661284,0.0016891891891891893,0.022909543271850474,0.0055143003659476105,0.0,0.0
92,gpt-3.5-turbo-0301,chocolate,bean,14,1.81450625,1.0,4.354936875,1,1,-0.5958133921401176,-0.3672789921910315,-0.8754967232257725,-1.05550435688933,0.0,0.0,0.00243885248655914,0.0016891891891891893,0.0041280416757483295,0.006710226309707242,0.0,0.0
93,gpt-3.5-turbo-0301,chocolate,craft,18,1.81450625,1.81450625,3.6262809375,1,1,0.0,0.22853439994908623,-0.32159928756192413,-0.5016069212254817,0.0,0.0,0.00243885248655914,0.003065044341216216,0.005503896827775356,0.005587489888289676,0.0,0.0
94,gpt-3.5-turbo-0301,chocolate,indulgence,29,6.873018749999999,3.5336559374999994,2.7147499999999996,1,1,-0.6652704088540154,-0.43673600890492903,1.2427196423167295,1.062712008653172,0.0,0.0,0.009237928427419353,0.005969013407939188,0.015206941835358541,0.004182973805855161,0.0,0.0
95,gpt-3.5-turbo-0301,chocolate,melt,11,1.0,3.5743812499999996,3.4456621874999995,1,1,1.2737920842433548,1.5023264841924409,0.03667598126791804,-0.1433316523956393,0.0,0.0,0.0013440860215053765,0.00603780616554054,0.007381892187045916,0.005309186729583974,0.0,0.0
96,gpt-3.5-turbo-0301,chocolate,laugh,16,4.217299687499999,1.7737809374999998,12.076881249999998,1,1,-0.8660816475553254,-0.6375472476062393,-0.883640540070642,-1.0636481737341994,0.0,0.0,0.0056684135584677406,0.0029962515836148645,0.008664665142082605,0.018608445685670258,0.0,0.0
97,gpt-3.5-turbo-0301,chocolate,enjoy,49,19.063454374999996,3.4049368749999993,21.076136249999994,1,1,-1.7225467181718968,-1.4940123182228104,0.01844026192288752,-0.16156737174066993,0.0,0.0,0.025622922547043004,0.00575158255912162,0.03137450510616462,0.03247478620955315,0.0,0.0
